DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Dhaka,Lalbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,137786,SAFIR IDEAL SCHOOL AND COLLEGE,"19/2 SHEIKH SHAHEBBAZAR ROAD, AZIMPUR, LALBAGH",NEWMARKET,1712141870,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108181,MONIPUR UCCHA BIDDALAYA & COLLEGE,783 MONIPUR,MIRPUR-2,1711601307,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108217,BASHIR UDDIN IDEAL HIGHER SECONDARY SCHOOL,237/3 AHMAD NOGOR,MIRPUR-2,1718867083,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108218,KALLYANPUR GIRLS SCHOOL & COLLEGE,KALLYANPUR,MOHAMMADPUR,1712837231,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,132141,SHAROJ INTERNATIONAL SCHOOL AND COLLEGE,"30,SENPARA PARBOTA, MIRPUR-10, DHAKA-1216",MIRPUR,1676469433,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,134180,GREEN FIELD COLLEGE,"PLOT-3, BLOCK-C, AVENUE-2, MIRPUR-10, DHAKA-1216",MIRPUR,1786500930,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mirpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,136788,MIRPUR CANTONMENT PUBLIC SCHOOL AND COLLEGE,MIRPUR CANTONMENT,MIRPUR CANTONMENT,1769024380,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108239,JAMILA AYEENUL ANANDA BIDDALAY AND COLLEGE,"17/11/12 KHILJI ROAD, MOHAMMADPUR, DHAKA-1207",MOHAMMADPUR,1922151454,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108258,DHAKA RESIDENTIAL MODEL  COLLEGE,33/1 ,MOHAMMADPUR,1713131670,PRIVATE,No,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108259,ST.  JOSEPH  HIGHER  SECONDARY  SCHOOL,"97, ASAD GATE",MOHAMMADPUR,1552417196,PRIVATE,No,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108260,KISHALAYA GIRL'S SCHOOL & COLLEGE,"8 A/9, TAJMOHAL ROAD, BLOCK-C",MOHAMMADPUR,1711147570,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108261,LALMATIA HOUSING SOCIETY UCHCHA MADHYAMIK BIDYALAYA,182/1,MOHAMMADPUR,1718902822,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108263,BADSHA FAISAL INSTITUTE ,"20/10- A,  BLOCK -F, ZAHURI MOHALLA, SHAYMOLI, ",MOHAMMADPUR,1309108263,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108264,MOHAMMADPUR   MODEL  SCHOOL  &  COLLEGE,GAZNABI  ROAD,MOHAMMADPUR,1977108264,PUBLIC,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,131916,FIROZA BASHAR IDEAL COLLEGE,"HOUSE#21-22, ROAD#4 BACHILA CITY DEVELOPERS LTD.",MOHAMMADPUR,1918193719,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,132107,MOHAMMADPUR PREPARATORY  HIGHER  SECONDARY  SCHOOL,15/1  IQBAL  ROAD,MOHAMMADPUR,1915556861,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,134446,WINSOME SCHOOL & COLLEGE,"6/7-A, BLOCK-B, LALMATIA",MOHAMMADPUR,1823055238,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Mohammadpur,SCHOOL & COLLEGE,HIGHER SECONDARY ,136836,SUNWAY SCHOOL AND COLLEGE,"HOUSE- 2/5, BLOCK-E, LALMATIA",MOHAMMADPUR,1616751525,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,SCHOOL & COLLEGE,HIGHER SECONDARY ,108277,IDEAL SCHOOL & COLLEGE,"2, PIRJONGI MAZAR",MOTIJHEEL,1670655288,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,INDUSTRIAL AREA
Dhaka,Motijheel,SCHOOL & COLLEGE,HIGHER SECONDARY ,108579,KAMALAPUR SHER-E-BANGLA RAILWAY HIGH SCHOOL AND COLLEGE,DAKSHIN KAMALAPUR,SHANTINAGAR,1972687016,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,SCHOOL & COLLEGE,HIGHER SECONDARY ,108589,ARAMBAGH  HIGH SCHOOL AND COLLEGE,110 ARAMBAGH,GPO,1714054584,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,SCHOOL & COLLEGE,HIGHER SECONDARY ,130865,MOTIJHEEL MODEL HIGH SCHOOL AND COLLEGE,MOTIJHEEL COLONY,MOTIJHEEL,1712189302,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Motijheel,SCHOOL & COLLEGE,HIGHER SECONDARY ,132088,MOTIJHEEL GOVT. BOY'S HIGH SCHOOL AND COLLEGE,"4, OUTER CIRCULAR ROAD",G P O,1552304721,PUBLIC,No,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Mugda Para,SCHOOL & COLLEGE,HIGHER SECONDARY ,108368,HAIDER ALI HIGH SCHOOL AND COLLEGE,MANDA,MANDA,1914200380,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108281,PARAGRAM HIGH SCHOOL AND COLLEGE,PARA GRAM,PARA GRAM,1911208312,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108282,BANDURA HOLY CROSS SCHOOL AND COLLEGE,PURATAN BANDURA,HASNABAD,1711595271,PRIVATE,Yes,BOYS,OTHER POURA AREA,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108289,ST. EUPHRASIES GIRLS HIGH SCHOOL AND COLLEGE,HASHNABAD,HASHNABAD,1712230410,PRIVATE,Yes,GIRLS,RURAL,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108298,NAWABGONJ GOVT. PILOT HIGH SCHOOL AND COLLEGE,NAWABGONJ,NAWABGANJ,1842154793,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108311,P.K.B  SCHOOL AND COLLEGE,BARDHANPARA,BARDHAN PARA,1716206550,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108320,NAWABAGON PILOT UCHCHA MADYAMIC BALIKA BIDYALAYA,KASIMPUR,NAWABGONJ,1755396100,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Nawabganj,SCHOOL & COLLEGE,HIGHER SECONDARY ,108321,SHOLLA HIGHER SECONDARY SCHOOL,SHOLLA,SHOLLA,1835822077,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,New Market,SCHOOL & COLLEGE,HIGHER SECONDARY ,107961,B C S I R  SCHOOL AND COLLEGE,"SCIENCE LABRATORY  CAMPUS, DHANMONDI, DHAKA-1205",NEW MARKET,1716223288,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,INDUSTRIAL AREA
Dhaka,New Market,SCHOOL & COLLEGE,HIGHER SECONDARY ,107962,GOVT. LABORATORY HIGH SCHOOL AND COLLEGE,"4/E, COLLEGE AREA NAYEM ROAD",NEW MARKET,1556334383,PUBLIC,No,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,New Market,SCHOOL & COLLEGE,HIGHER SECONDARY ,108162,BIRSHRESTHA MUNSHI ABDUR ROUF BORDER GUARD BANGLADESH COLLEGE,"BGB HEAD QUATERS, PEELKHANA",NEWMARKET,1769600398,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,SCHOOL & COLLEGE,HIGHER SECONDARY ,108188,MIRPUR BANGLA  SCHOOL AND COLLEGE,"SECTION -11, BLACK -A",DHAKA-1216,1817516058,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,SCHOOL & COLLEGE,HIGHER SECONDARY ,108337,DR. MOHAMMAD SHAHIDULLAH ADARSHA UCHCHA MADYAMIC BIDYAPITH,"12/ A, 5/89,90,91, PALLABI, MIRPUR, DHAKA-1216.",DHAKA-1216,1676835663,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Pallabi,SCHOOL & COLLEGE,HIGHER SECONDARY ,132085,AHSANIA MISSION SCHOOL & COLLEGE,"PALLABI, B-91, E-2,",PALLABI,1624977409,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Paltan,SCHOOL & COLLEGE,HIGHER SECONDARY ,108279,RAJARBAGH POLICE LINE UCHCHA MADYAMIC BIDYALAYA,RAJARBAGH POLICE LINE,SHANTINAGAR,1970088472,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,SCHOOL & COLLEGE,HIGHER SECONDARY ,108340,SHER E BANGLA  SCHOOL AND COLLEGE ,394/4 MODHUBAG,SANTINOGOR,1711365675,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,SCHOOL & COLLEGE,HIGHER SECONDARY ,108357,VIQARUNNISA NOON SCHOOL & COLLEGE,1/A. NEW BAILY ROAD,G P O,1716050888,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,SCHOOL & COLLEGE,HIGHER SECONDARY ,108359,WILLES LITTLE FLOWER SCHOOL AND COLLEGE,"85, KAKRAIL",G.P.O. -1000,1711576526,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,SCHOOL & COLLEGE,HIGHER SECONDARY ,108360,ISPAHANI GIRLS SCHOOL AND COLLEGE,"3 RASHED KHAN MENON ROAD, MOGHBAZAR, RAMNA",G.P.O-1000,1309108360,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,SCHOOL & COLLEGE,HIGHER SECONDARY ,108361,SIDDESWARI BOYS HIGH SCHOOL  AND COLLEGE,77 SIDDESWARI,SANTINAGOR,1715460810,PRIVATE,Yes,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Ramna,SCHOOL & COLLEGE,HIGHER SECONDARY ,132367,BIAM MODEL SCHOOL AND COLLEGE,"63, NEW ESKATON",GPO,1719586455,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Rampura,SCHOOL & COLLEGE,HIGHER SECONDARY ,108040,SOUTH POINT SCHOOL & COLLEGE,BARI 89/A & B MALIBAGH CHOWDHURYPARA,KHILGOAN,1712247252,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Rampura,SCHOOL & COLLEGE,HIGHER SECONDARY ,134136,AL-FURQAN ENGLISH HIGH SCHOOL AND COLLEGE,MOHANAGAR PROJECT ROAD,KHILGAON,1680991942,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sabujbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,134462,CITY MODEL SCHOOL AND COLLEGE,"27, AHTIS DIPANKOR SARAK.",BASHABO,1915470205,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Rupnagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,132200,GOVERNMENT RUPNAGAR MODEL SCHOOL AND COLLEGE,"ROAD NO. 16,PLOT NO.17/1",MIRPUR,1309132200,PUBLIC,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108406,AERE  SCHOOL AND COLLEGE,GONOK BARI,DHAMSONA,1686237297,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108411,RADIO COLONY MODEL SCHOOL AND COLLEGE,RADIO COLONI,PATC,1720964355,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108416,GAZIRCHAT A.M. HIGH SCHOOL AND COLLEGE,GAZIRCHAT,GAZIRCHAT,1954108416,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108417,AKRAN HIGH SCHOOL AND COLLEGE,AKRAN,BIRULIA,1730616161,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108418,BHAKURTA UNION HIGH SCHOOL AND COLLEGE,BHAKURTA,BHAKURTA,1712190709,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108429,MOHAMMAD ALI YEAKUB ALI  SCHOOL AND COLLEGE,RAJFULBARIA,RAJFULBARIA,1715015937,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108456,ASHULIA UCHHA MADHYAMIC BIDHALAYA,ASHULIA,ASHULIA,1714378109,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108458,BEPZA  PUBLIC  SCHOOL AND  COLLEGE,GANAKBARI,DEPZ,1676066938,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108459,SAVAR CANTONMENT PUBLIC SCHOOL AND COLLEGE,DHAKA ARICHA,SAVAR CANTT,1769093170,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108460,JAHANGIRNAGAR UNIVERSITY SCHOOL & COLLEGE,JAHANGIR NAGAR UNIRVERSITY,JAHANGIR NAGAR UNIVERSITY,1819808815,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108461,BPATC SCHOOL & COLLEGE,BPATC,PATC,1309108461,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108462,MIRPUR MAFID-E-AM SCHOOL & COLLEGE,BEGUNBARI,AMIN BAZAR,1309108462,PRIVATE,Yes,C0-EDUCATION SEPARATE,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108463,DOSHAID ADHONYA KUMAR A K  SCHOOL AND COLLEGE,DOSHAID,ASHULIA,1552362107,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,130700,"ST.JHOSEPHS HIGH SCHOOL AND COLLEGE,DHORENDA",RAJASAN,SAVAR,1817021210,PRIVATE,Yes,CO-EDUCATION JOINT,OTHER POURA AREA,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,130704,GOPAL BARI NABIN PROGOTI   SCHOOL AND COLLEGE,GOPALBARI,SHIMULIYA,1712574841,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,DEGREE (PASS) ,134131,BANGLADESH KRIRA SHIKKHA PROTISHTAN,ZIRANI,B.K.S.P,1711709951,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,134152,"SENA PUBLIC SCHOOL AND COLLEGE,SAVAR",SAVAR CANTONMENT,SAVAR CANTONMENT,1769093164,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Dhaka,Savar,SCHOOL & COLLEGE,HIGHER SECONDARY ,134793,MORNING GLORY SCHOOL AND COLLEGE,SAVAR CANTONMENT,SAVAR CANTONMENT,1309134793,PRIVATE,No,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Dhaka,Shah Ali,SCHOOL & COLLEGE,HIGHER SECONDARY ,108222,BCIC COLLEGE,CHIRIAKHANA ROAD,MIRPUR,1309108222,PRIVATE,No,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Shah Ali,SCHOOL & COLLEGE,HIGHER SECONDARY ,108223,DHAKA SHIKSHA BOARD LABORATORY SCHOOL & COLLEGE,DARUS SALAM,B.D. SHORIF,1712955607,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shahbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,108355,UDAYAN UCHCHA MADYAMIK BIDYALAYA,"3/3, FULLER ROAD",G.P.O. ,1309108355,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shahbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,108358,ENGINEERING UNIVERSITY SCHOOL & COLLEGE,FULAR ROAD,RAMNA,1718584058,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shahbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,108362,UNIVERSITI LABORATORY SCHOOL AND COLLEGE,NILKET ROAD,RAMNA,1755654316,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Shahbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,108388,KADAMTALA PURBA BASABO  SCHOOL AND COLLEGE,28/3 KADAMTALA,BASABOO,1817130216,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Shahbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,108391,MADARTEK ABDUL AZIZ UCHCHA MADHYAMIK BIDYALYA,MADARTEK,BASABOO,1712774829,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Shahbagh,SCHOOL & COLLEGE,HIGHER SECONDARY ,108393,KAMALAPUR SCHOOL  AND COLLEGE,"20 MAYAKANON, ATISH DIPANKAR SARAK, DHAKA-1214",BASABO,1309108393,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108241,SHER E BANGLA NAGAR GOVT. BOYS HIGH SCHOOL,SHER-E-BANGLA NAGAR,MOHAMMADPUR,1819116734,PUBLIC,No,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108262,BANGABANDHU SHEIKH MUJIB ACADEMY,AGARGAON TALTALA,MOHAMMADPUR,1817601552,PRIVATE,Yes,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108518,SHERE BANGLA NOGOR GOVT.GIRLS SCHOOL & COLLEGE,"13,MAHBUB MORSHED SARANI. SHER-E-BANGLA NAGAR",MOHAMMADPUR,1309108518,PUBLIC,No,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Sher-E-Bangla Nagar,SCHOOL & COLLEGE,HIGHER SECONDARY ,108523,NAZNEEN HIGH SCHOOL AND COLLEGE,52/B EAST RAZABAZAR,TEJGAON,1716374434,PRIVATE,Yes,C0-EDUCATION SEPARATE,,PLAIN LAND
Dhaka,Sutrapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108489,ST.FRANCIS XAVIER'S GIRLS HIGH SCHOOL AND COLLEGE,86/87 SUVASH BOSH EVEUNEW,DHAKA SADAR,1793135324,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108494,EAST BENGAL INSTITUTION AND COLLEGE,"2 ,CHITTE RONSON AVENEW",DHAKA SADAR,1715800019,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108497,ST. GREGORY'S HIGH SCHOOL AND COLLEGE,"82, LUXMIBAZAR",DHAKA SADAR,1723653748,PRIVATE,Yes,BOYS,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108498,MONIZA RAHMAN GIRLS SCHOOL AND COLLEGE,"23-26, ROJONI CHOUDHURY ROAD",GANDARIA,1309108498,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,108513,K.L. JUBILEE SCHOOL AND COLLEGE,39 NORTH  BROOK HALL ROAD,DHAKA SADAR,1743139304,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Sutrapur,SCHOOL & COLLEGE,HIGHER SECONDARY ,132087,COSMOPOLITAN LABRATORY  SCHOOL AND COLLEGE,"29, TANU GONJ LANE",SUTRAPUR,1552396517,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Tejgaon,SCHOOL & COLLEGE,HIGHER SECONDARY ,108517,CIVIL AVIATION  SCHOOL AND COLLEGE AND COLLEGE,OLD AIRPORT ROAD,TEJGAON,1769975760,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Tejgaon Ind. Area,SCHOOL & COLLEGE,HIGHER SECONDARY ,108527,TEJGAON ADARSHA SCHOOL AND COLLEGE,"446, TEJGAON I/A",DHAK-1208,1712510920,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Tejgaon Ind. Area,SCHOOL & COLLEGE,HIGHER SECONDARY ,137676,DHAKA IDEAL COLLEGE TEJGAON,"237/A, EAST NAKHALPARA, TEJGAON, DHAKA-1215",NAKHALPARA,1552449644,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Turag,SCHOOL & COLLEGE,HIGHER SECONDARY ,108193,KAMAR PARA  SCHOOL AND COLLEGE,KAMAR PARA,NISHATNAGAR,1552591420,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Turag,SCHOOL & COLLEGE,HIGHER SECONDARY ,134587,ANWARA -MANNAF GIRLS SCHOOL AND COLLEGE,"PLOT-04, ROAD- 6/A(ADJACENT), SECTOR-05, DOLIPARA,",UTTARA,1713425672,PRIVATE,No,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Turag,SCHOOL & COLLEGE,HIGHER SECONDARY ,136318,AKIJ FOUNDATION SCHOOL AND COLLEGE,DHORANGTEK KHAYARTEK,KHAYARTEK,1746986622,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara  Paschim,SCHOOL & COLLEGE,HIGHER SECONDARY ,108538,UTTARA HIGH SCHOOL AND COLLEGE,1 & 27,UTTARA MODEL TOWN,1822309262,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara  Paschim,SCHOOL & COLLEGE,HIGHER SECONDARY ,108572,MILESTONE COLLEGE,30 & 44 GARIB-E-NEWAZ AVENUE,UTTARA,1716414399,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara  Paschim,SCHOOL & COLLEGE,HIGHER SECONDARY ,134006,UTTARA CITY COLLEGE,"HOUSE-25, ROAD-10, SECTOR-09",UTTARA MODEL TOWN,1309134006,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara  Paschim,SCHOOL & COLLEGE,HIGHER SECONDARY ,134221,TRUST COLLEGE,"HOUSE 27,ROAD 05,SECTOR 13",UTTARA,1730322622,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara,SCHOOL & COLLEGE,HIGHER SECONDARY ,107845,UTTARA GIRLS HIGH SCHOOL AND COLLEGE,2 & 5,UTTARA,1554777407,PRIVATE,Yes,GIRLS,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara,SCHOOL & COLLEGE,HIGHER SECONDARY ,108540,NAWAB HABIBULLAH MODEL SCHOOL AND COLLEGE,SHAHJALAL AVENUE,AZAMPUR,1309108540,PRIVATE,Yes,C0-EDUCATION SEPARATE,CITY CORPORATION,PLAIN LAND
Dhaka,Uttara,SCHOOL & COLLEGE,HIGHER SECONDARY ,108542,ARMED POLICE BATTALION SCHOOL AND COLLEGE,APBN COMPLEX,UTTARA,1553143536,PRIVATE,No,CO-EDUCATION JOINT,CITY CORPORATION,PLAIN LAND
