DISTRICT,UPAZILA/THANA,INSTITUTE TYPE,INSTITUTE LEVEL,EIIN,INSTITUTE NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO,STUDY TYPE,AREA,GEOGRPY
Sherpur,Nalitabari,COLLEGE,DEGREE (HONORS),113826,NAZMUL SMRITI MOHABIDDYALAYA,GARKANDA,NALITABARI,1712432359,PUBLIC,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Sherpur,Nalitabari,COLLEGE,HIGHER SECONDARY ,131499,SHAHEED MUKTIJODHYA COLLEGE,BORUAJANI,KAKARKANDI,1741006630,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sherpur,Nalitabari,COLLEGE,DEGREE (PASS) ,113827,NALITABARI  SHAHID ABDUR  RASHID  MOHILA  COLLEGE,SIT PARA,NALITABARI,1712942828,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sherpur,Nalitabari,COLLEGE,HIGHER SECONDARY ,135248,HAJI NURUL HAQUE NONNI PORAGAON MOITRY COLLEGE,NONNI,NONNI BAZAR,1716235623,PRIVATE,No,CO-EDUCATION JOINT,RURAL,HILLY AREA
Sherpur,Sherpur Sadar,COLLEGE,MASTERS ,113915,"SHERPUR GOVT. COLLEGE, SHERPUR",COLLEGE ROAD,SHERPUR TOWN,1712642491,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,HIGHER SECONDARY ,113917,KAMARAR CHAR COLLEGE,CHAR BABNA,KAMAR CHAR,1716138876,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,RIVER SIDE/CHAR
Sherpur,Sherpur Sadar,COLLEGE,HIGHER SECONDARY ,134597,SHERPUR BIGGAN COLLEGE,DURGANARAYANPUR,SERPUR,1711069466,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,DEGREE (PASS) ,131500,BEER MUKTIJODDA ATIUR RAHMAN MODEL COLLEGE,VIMGONJ,KHUNUA CHARPARA,1754082662,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,DEGREE (HONORS),113916,DR.  SEKANDER ALI  COLLEGE,05 NO,SHERPUR,1735475767,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,DEGREE (PASS) ,113918,"MODEL GIRLS  COLLEGE ,SHERPUR",MADHABPUR,SHERPUR,1309113918,PRIVATE,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,DEGREE (HONORS),113914,SHERPUR GOVT MOHILA COLLEGE,GOPALBARI,SHERPUR TOWN,1984865107,PUBLIC,No,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,HIGHER SECONDARY ,134627,NIZAM UDDIN AHMED MODEL COLLEGE,CHAITANKHILA,CHAITANKHILA,1712581674,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,HIGHER SECONDARY ,134203,SHAHID ABDUR RASHID COMMERCE COLLEGE,SHAHID BULBUL SARAK,SHERPUR TOWN,1712086204,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Sherpur,Sherpur Sadar,COLLEGE,HIGHER SECONDARY ,137665,SANUWER HOSEN MODEL COLLEGE,CHAR SHERPUR NOYAPARA,CHAR SHERPUR,1916077914,PRIVATE,No,CO-EDUCATION JOINT,RURAL,TEA GARDEN
Sherpur,Sherpur Sadar,COLLEGE,DEGREE (HONORS),113919,JAMSAD ALI MEMORIAL COLLEGE,LOSMONPUR,KUSUM HATI,1716545310,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,RIVER SIDE/CHAR
Sherpur,Sreebardi,COLLEGE,HIGHER SECONDARY ,138008,HALIMA AHASAN TECHNICAL (B.M) INSTITUTE,HASDHORA,BHAYADANGA,1309138008,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,
Sherpur,Sreebardi,COLLEGE,HIGHER SECONDARY ,113974,AISHA AYEN UDDIN MOHILA COLLEGE,SREEBARDI,SREEBARDI,1712628703,PRIVATE,Yes,GIRLS,UPAZILA SADAR PORA,PLAIN LAND
Sherpur,Sreebardi,COLLEGE,HIGHER SECONDARY ,136795,KAKILAKURA MALEKUNNESA HAZRAT ALI COLLEGE,"KAKILAKURA (KHANCHAPARA), COLLEGE ROAD",KAKILAKURABAZAR,1711969522,PRIVATE,No,CO-EDUCATION JOINT,RURAL,HILLY AREA
Sherpur,Sreebardi,COLLEGE,DEGREE (PASS) ,113973,GOVT.  SREEBORDI  COLLEGE,SREEBORDI,SREEBARDI,1535077331,PUBLIC,No,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Bogura,Adamdighi,COLLEGE,HIGHER SECONDARY ,119156,SANTAHAR WOMEN'S COLLEGE,SANTAHAR NUTUN BAZAR,SANTAHAR,1721795787,PRIVATE,Yes,GIRLS,OTHER POURA AREA,PLAIN LAND
Bogura,Adamdighi,COLLEGE,DEGREE (PASS) ,119160,ADAMDIGHI RAHIM UDDIN DEGREE COLLEGE,ADAMDIGHI,ADAMDIGHI,1715204930,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR NOT POURA,PLAIN LAND
Bogura,Adamdighi,COLLEGE,DEGREE (PASS) ,119157,SANTAHAR GOVT. COLLEGE BOGRA,SANTAHAR SAHEB PARA,SANTAHAR,1309119157,PUBLIC,No,CO-EDUCATION JOINT,OTHER POURA AREA,PLAIN LAND
Bogura,Adamdighi,COLLEGE,HIGHER SECONDARY ,119162,JALAL UDDIN AHMED COLLEGE,0,CHAMPAPUR,1710793705,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Adamdighi,COLLEGE,DEGREE (PASS) ,119159,NASRATPUR DEGREE COLLEGE,NASRATPUR,NASARATPUR,1715842363,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Adamdighi,COLLEGE,DEGREE (PASS) ,119161,SHAHID AHSANUL HAQUE DEGREE COLLEGE,"RATHBARI,SILO ROAD.",SANTAHAR,1712156555,PRIVATE,Yes,CO-EDUCATION JOINT,OTHER POURA AREA,PLAIN LAND
Bogura,Adamdighi,COLLEGE,HIGHER SECONDARY ,119158,HAZI TASER AHMMED WOMENS COOLEGE,"TALSON, 1152, 1082, ADAMDIGHI ",ADOMDIGE,1309119158,PRIVATE,Yes,GIRLS,UPAZILA SADAR NOT POURA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,HIGHER SECONDARY ,132124,BOGRA GOVERNMENT COLLEGE,BOGRA,BOGRA,1309132124,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (HONORS),119255,"ADARSHA MOHABIDDYALAYA ,BOGRA",BOGRA POURASHAVA,BOGRA,1711184415,PRIVATE,Yes,CO-EDUCATION JOINT,UPAZILA SADAR PORA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (PASS) ,119253,NAMUZA DEGREE COLLEGE,NAMUJA,BURIGANJ,1716178548,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,MASTERS ,119246,"GOVT.AZIZUL HAQUE COLLEGE,BOGRA",FULBARI/KAMARGARI,BOGRA,1716476594,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (PASS) ,119249,BOGRA COLLEGE,NARULI,BOGRA,1716345078,PRIVATE,Yes,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,HIGHER SECONDARY ,137780,HAJI MUHAMMAD JOYNAL ABEDIN COMMERCE COLLEGE,HOUSE-1506,BOGRA SADAR,1787960000,PRIVATE,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (PASS) ,119247,JAHIDUR RAHMAN WOEMEN'S COLLEGE,GODAR PARA,ERULIA,1711578542,PRIVATE,Yes,GIRLS,OTHER POURA AREA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,MASTERS ,119250,GOVERNMENT MUJIBUR RAHMAN WOMEN'S COLLEGE BOGRA,PHULBARI,BOGURA,1791899598,PUBLIC,No,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (PASS) ,119257,JANATA COLLAGE,PANCHBARIA,PALLIMONGAL HAT,1760435544,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,MASTERS ,119248,GOVT. SHAH SULTAN COLLEGE,"SHERPUR,ROAD",BOGRA,1711406931,PUBLIC,No,CO-EDUCATION JOINT,DISTRICT SADAR POURA,
Bogura,Bogra Sadar,COLLEGE,HIGHER SECONDARY ,131997,"KAZI NURUL HAJI MOYEZ UDDIN COLLEGE, BOGRA",KAZI NURUIL,SHEKHER KOL,1711274517,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (PASS) ,119254,NOON GOLA DEGREE COLLAGI,DASHTIKA,NOONGOLA,1309119254,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,HIGHER SECONDARY ,119252,THENGAMARA ANSAR HOSNEARA NIGHT COLLEGE,THENGAMARA,GOKUL,1716625781,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Bogra Sadar,COLLEGE,DEGREE (PASS) ,119256,BOGRA WOMENS COLLEGE,MALOTINAGAR,BOGRA,1749123500,PRIVATE,Yes,GIRLS,DISTRICT SADAR POURA,PLAIN LAND
Bogura,Dhunat,COLLEGE,DEGREE (PASS) ,119403,SONAHATA DEGREE COLLEGE,SONAHATA,NIMGACHI,1716726373,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Dhunat,COLLEGE,DEGREE (HONORS),119402,GOSHAI BARI DEGREE COLLEGE,GOSAIBARI,GOSAIBARI,1309119402,PRIVATE,Yes,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Dhunat,COLLEGE,HIGHER SECONDARY ,131905,BILCHAPRI IDEAL COLLEGE,BILCHAPRI,BILCHAPRI,1725086812,PRIVATE,No,CO-EDUCATION JOINT,RURAL,PLAIN LAND
Bogura,Dhunat,COLLEGE,HIGHER SECONDARY ,131917,GOSSAIN BARI WOMENS COLLEGE,GOSSHAI BARI,GOSHAIBARI,1756272163,PRIVATE,No,GIRLS,RURAL,RIVER SIDE/CHAR
